url_origem,regra_wcag_id,titulo_erro,seletor_css,snippet_html
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/dsi/registro-de-ocorrencia"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/dsi/telefones-e-links-uteis"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/dsi/diretoria-seguranca"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/dsi/diretoria-fiscalizacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/dsi/seguranca-cidada"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/dsi/analise-risco"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/dsi/cartilhas-documentos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/dsi/projetos-seguranca"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/dsi/politica-seguranca"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/laboratorio-de-fluidos-mecfluamb-"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/noticias1"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgem/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgem/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeminas/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeminas/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfisioterapia/bolsas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfisioterapia/insercao-social"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfisioterapia/laboratorios-de-pesquisa"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfisioterapia/noticias"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfisioterapia/selecao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfisioterapia/comissoes-internas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfisioterapia/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfisioterapia/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/informes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/linhas-de-pesquisa"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/projetos-de-pesquisa"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/seminarios-de-autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/grupos-de-pesquisa"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/grupos-de-estudo"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/producao-discente"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/pibic"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/pos-doutorandos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/producao-egressos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/dissertacoes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/oferta-de-disciplinas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/revista-perspectiva-filosofica"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/selecoes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/eventos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/administracao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/atas-de-reuniao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/transparencia4"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/perguntas-frequentes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgfilosofia/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/prodema/turma"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/prodema/selecao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/prodema/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/prodema/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgdh/normas-e-procedimentos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgdh/bolsas-de-mestrado"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgdh/selecao-para-mestrado"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/calendario-e-oferta-semestral-de-disciplinas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgdh/aluno-especial"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgdh/insercao-social"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgdh/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgdh/especializacao-em-direitos-humanos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgdh/10-anos-do-ppgdh"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgdh/paet-pg"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgcgtg/laboratorios"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgcgtg/coordenacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgcgtg/processo-seletivo"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgcgtg/dissertacoes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgcgtg/eventos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgcgtg/links"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgcgtg/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgcgtg/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeb/parcerias"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeb/eventos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeb/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeb/dissertacoes-defendidas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeb/procedimentos-academicos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeb/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeq/matricula"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeq/disciplinas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeq/editais-e-resultados-de-selecao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeq/editais-e-resultados-de-bolsas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeq/planejamento"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeq/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeq/comissoes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgeq/destaques"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppggbm/laboratorios"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppggbm/laboratorios-multiusuarios"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppggbm/projetos-de-pesquisa"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppggbm/destaques"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppggbm/premiacoes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppggbm/genex"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppggbm/ppggbm-na-midia"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppggbm/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppggbm/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgero/laboratorios-e-financiamentos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgero/insercao-social"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgero/processo-seletivo"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgero/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgero/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/matriculas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/estagio-docencia"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/pos-doutorado"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/bolsas-e-auxilios"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/selecao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/legislacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/editais"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/eventos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/revista-clio"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/dissertacoes-teses"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/publicacoes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/agenda"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/livraria"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppghistoria/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/planejamento-estrategico4"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgit/pos-doutorandos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgit/normas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgit/avaliacao-capes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgit/nupit"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgit/nupiats"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgit/selecoes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgit/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgit/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgsc/destaques"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgsc/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgsc/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgm/bolsas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgm/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgm/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/posneuro/publicacoes-cientificas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/posneuro/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/posneuro/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/simposiocerebro"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgodonto/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgodonto/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/pospsicologia/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/pospsicologia/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/area-de-concentracao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/linhas-de-pesquisa"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/grupos-de-pesquisa"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/egressos"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/infraestrutura"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/bolsas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/disciplinas"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/nuppem"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/processo-seletivo"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/qualificacoes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/estagio-docencia"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/internacionalizacao-e-intercambio"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/producao-academico-cientifica"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/links"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/autoavaliacao"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/psicologia-cognitiva/planejamento-estrategico"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgsch/ingresso-discente"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgsch/dissertacoes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgsch/publicacoes"">"
https://www.ufpe.br/acessibilidade,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgsch/editais"">"
