pca_1,pca_2,cluster
-0.27349766413950455,-0.26414251621149665,2
-0.27349766413950455,-0.26414251621149665,2
-0.27349766413950455,-0.26414251621149665,2
-0.27349766413950455,-0.26414251621149665,2
-0.27349766413950455,-0.26414251621149665,2
-0.27349766413950455,-0.26414251621149665,2
-0.27349766413950455,-0.26414251621149665,2
1.2939818710486322,-0.29735867897940416,2
1.5555273685433408,-0.6712608613715861,0
1.5555273685433408,-0.6712608613715861,0
1.5555273685433408,-0.6712608613715861,0
0.9048478194419796,-0.36051008599937184,2
1.1338142865324508,-0.3131249123202086,2
1.5555273685433408,-0.6712608613715861,0
0.9048478194419796,-0.36051008599937184,2
1.5555273685433408,-0.6712608613715861,0
0.5952873832087902,-0.2156148640858347,2
